Vector.num.1,Vector.num.2,Vector.num.3,Vector.num.4,Vector.num.5,Vector.num.6,Vector.num.7,Vector.num.8,Vector.num.9,Vector.num.10
-0.002336615,0.712804009,-0.259619233,-0.917753752,-0.782528438,-0.990040909,0.750758444,0.999034484,0.647109802,0.608137718
0.403352674,0.856977274,-0.972606943,-0.148059252,0.628670912,-0.593176937,0.88684337,-0.94755063,0.065053641,0.972517567
0.931270304,-0.992385911,0.744933154,0.534326823,-0.446055877,-0.719869366,-0.948818525,0.919427516,0.237276836,-0.991570476
0.36105598,-0.81599819,-0.239195339,-0.783333973,0.027800006,-0.918073949,-0.453904825,0.910603559,0.999414704,-0.599097693
0.874637863,-0.5136439,0.64767596,0.522377173,-0.115607525,0.644178096,-0.354501291,0.378579257,0.181851812,-0.205639541
-0.997213641,-0.995300712,-0.635706648,-0.130890512,0.502239332,-0.635832729,0.714787828,0.022044941,0.99697057,-0.25507787
-0.954353482,0.723790028,-0.209362866,-0.969308319,0.512784049,0.6402805,-0.757582267,-0.93266771,0.693457698,0.665491287
-0.626922412,-0.921941336,-0.991849341,-0.697194651,-0.739207054,-0.010785478,-0.99349252,0.278860942,0.940079011,-0.313825421
0.437822558,0.651316834,-0.15205048,-0.929149855,-0.725169778,-0.311028191,-0.776378016,0.578538537,0.948359676,0.799003988
0.424121185,0.921042947,-0.918215681,-0.994000892,0.875149258,0.924442183,0.840157461,-0.850013428,-0.619712395,0.10326951
-0.881944134,-0.183399902,0.514626065,-0.975170107,-0.660368031,0.8681414,0.997192478,0.99792664,0.581278195,-0.004882022
0.948502311,-0.184024544,-0.051699417,-0.903031086,-0.810214644,-0.035529278,0.237471057,-0.999347347,0.634652886,-0.98160144
0.195765676,0.99984703,-0.027055097,-0.865675305,0.091160289,-0.580285685,0.820681419,-0.767396248,-0.992126519,-0.989393652
0.184618609,0.020469855,0.419777741,0.129404195,0.983436874,-0.917895613,-0.175997883,-0.193813878,-0.311887242,0.997178456
0.439886017,0.258274448,0.225087805,0.998949704,0.963934254,0.377172522,-0.312033152,0.724012712,0.245405378,0.210834507
-0.148357881,0.949131561,-0.510502929,0.9990148,0.99444178,0.522167055,0.601618433,-0.336956515,0.555360384,0.20566743
-0.894751121,-0.040681022,0.775779704,0.047216011,-0.916638755,-0.886268764,0.715687383,0.011913308,0.805882981,0.554937986
0.98842909,-0.76937056,-0.323641608,0.040684287,-0.532375341,-0.3131764,-0.944842419,-0.322274937,0.803401323,0.995502532
0.970953007,-0.284923015,-0.007884378,0.356186834,0.943774166,-0.587520857,0.245781791,-0.962323994,-0.811799873,-0.145889853
0.965897389,0.014560616,0.993587282,0.818655961,-0.836584455,0.4696203,-0.931885623,0.968037036,0.677952934,0.59330263
-0.394559202,-0.709946536,0.679568244,-0.890039493,-0.943694738,0.369305052,0.241352751,0.355709716,0.790894793,-0.561757513
0.628725947,0.599481076,0.68954935,-0.429461441,0.724512479,-0.040115005,0.211687278,-0.532978493,0.640567634,0.998936976
0.843480566,0.175582565,0.992347687,0.538070232,-0.959116571,0.899404187,-0.916330064,0.894568672,0.999659653,-0.121091078
0.98606943,-0.501236979,0.04589113,0.272141372,0.99521855,-0.96067392,0.035704086,0.361301834,0.668523948,0.325632082
0.994720813,0.993758741,-0.948223962,-0.066734584,-0.291759639,-0.974821046,0.859659563,0.733349667,0.976434499,0.440812729
0.957444666,0.697133635,0.466028519,0.995985727,-0.043451196,-0.668257644,0.597342858,-0.930163141,-0.971642964,0.288909435
-0.906634519,0.998274411,-0.844240992,0.977237748,0.949268863,-0.77220018,0.838348722,-0.648322141,0.596897857,0.845672651
-0.73467408,-0.68843489,0.836624953,0.452675661,0.124021741,0.829279448,0.94491241,-0.228875972,0.052933113,0.921139405
0.820511723,0.609778789,0.748472115,-0.010100566,0.997974797,-0.995822286,0.999693523,0.477739041,0.982110828,0.957638645
-0.988193075,0.164602391,0.937699428,-0.417388778,-0.275904134,-0.797126277,0.956113083,-0.824878429,-0.677936788,0.950289578
0.116588537,0.557988739,0.859245608,-0.370561531,0.56127111,0.440280117,0.920114504,-0.823395885,0.357717883,0.333947684
0.264384279,0.030054155,-0.883571571,-0.637731496,0.761925797,0.989221238,0.959721737,-0.499134664,-0.695940047,-0.932231027
-0.071290781,0.879671911,-0.866530997,-0.916579205,-0.432126993,-0.451043224,0.268794457,0.34117615,-0.11759,-0.856071104
-0.977629949,0.169922132,0.973121306,-0.769880912,-0.241612722,-0.488100982,-0.95369868,-0.990287418,-0.845172162,-0.710962941
0.763469325,0.968358031,-0.825622029,-0.825157718,-0.974248756,0.333041233,-0.081801688,0.547953222,0.215449806,0.939882594
0.845582466,0.204408905,0.359329142,-0.267685177,0.995494856,0.543238448,-0.753159304,-0.543811014,0.39367704,-0.500196563
0.80608361,-0.892234266,-0.648289252,-0.405408192,-0.817711828,-0.968838385,0.557602695,0.759445584,-0.381093952,-0.568001765
0.290119143,-0.608600346,-0.84262233,-0.654524147,0.970194822,-0.272107399,-0.146609125,-0.999153198,0.354465129,-0.08164874
0.924963854,-0.677029235,-0.443915309,-0.914414747,0.949267256,-0.833447829,-0.018285738,-0.465533149,-0.688844543,-0.035247513
-0.842132929,0.991264564,-0.999254264,-0.618848962,-0.566938377,-0.361929082,0.414263507,0.458926811,-0.017444346,0.678654868
-0.999545669,0.304299075,-0.952198224,-0.190403793,-0.891641383,0.434493526,0.979531262,-0.916877189,0.887540374,0.80282001
-0.99985232,-0.442653649,-0.98259925,-0.6468664,0.654279634,0.050559074,0.997596525,-0.982492777,-0.465443305,0.968969525
0.903871837,0.138328294,-0.993911254,-0.221688016,0.520011218,-0.772646672,0.974100563,-0.15230817,0.036565589,-0.956381354
0.844218144,-0.786633088,-0.713877574,-0.999492009,0.274449932,-0.533041069,0.274439693,0.211421016,0.968357915,-0.988910442
0.437886804,-0.614560079,-0.151828623,-0.224682292,-0.960427823,-0.541114515,-0.292591484,-0.357471665,-0.02976627,0.218460974
0.975047183,0.35729856,0.144759339,0.560415765,0.938408858,0.083849342,0.06002174,-0.864137001,0.468058449,0.643094618
0.659407431,-0.319636506,0.434167297,0.011532957,0.954072954,0.866731766,-0.38508628,-0.907908735,-0.822828394,0.766099217
0.250442353,-0.423342152,0.61833368,0.044595108,0.942978356,-0.652807985,0.634245023,-0.30501286,0.461757419,-0.641284566
0.7504824,-0.957948225,-0.493776179,0.18751146,-0.974518343,-0.995496265,-0.864171779,-0.851941209,-0.566022527,-0.347356668
0.139183881,0.767062407,0.976614155,0.759798697,-0.115603168,-0.999787651,0.234358893,0.296851746,-0.320761582,-0.508101667
0.957827564,-0.514792147,-0.91049066,-0.81015819,-0.978651043,-0.522103726,0.008872767,0.950506882,0.114202685,-0.342670132
-0.594692896,-0.382098983,0.45806811,-0.846750289,0.677450407,-0.449488807,0.353585212,-0.97157338,-0.963191306,0.030119811
0.95828041,-0.885795818,-0.999524626,-0.465117451,-0.923635867,-0.631771619,-0.168988384,0.76661996,0.03894183,-0.796366039
0.256791978,-0.66171722,0.65409335,0.425893226,-0.183969332,0.978834237,0.998505448,-0.553582385,0.418035784,0.768771431
0.747420146,-0.207948241,-0.992999573,0.893313183,0.914580121,-0.945921518,0.597576027,-0.772708251,-0.816262578,-0.857476504
0.977749891,-0.946676983,-0.998164029,0.788269713,-0.820498277,0.559694159,0.608299822,-0.96946358,0.314824105,0.073014507
-0.999539815,0.99237306,-0.929293599,-0.469583194,0.533436612,0.883139085,0.778677617,-0.605088223,0.976060975,0.956840403
-0.975813028,-0.77557357,-0.832457457,0.578479592,0.883863781,-0.435911083,-0.770168845,-0.738537298,-0.787091688,-0.106105604
0.785464642,0.717963152,-0.815737655,0.236547029,-0.944419437,0.792688601,0.913460778,-0.918578181,-0.168989633,-0.27004368
0.917584395,-0.745668368,-0.138405332,-0.413825003,0.959382616,0.59554583,-0.998809725,0.550248358,0.924295671,-0.981682134
0.997013283,0.398206726,0.967919089,0.847870144,0.654077934,-0.246780716,-0.002579402,0.461459592,-0.207442226,-0.946687456
0.09441655,-0.097552311,0.968574944,0.234113851,-0.242389704,0.769112815,-0.99992557,0.200773945,0.577368935,-0.692427528
0.905764078,0.990059712,-0.01666591,-0.998567038,-0.738698088,0.582192273,-0.875596008,-0.40506691,-0.298102034,-0.861119458
-0.008297364,0.464170345,0.165732887,-0.961176868,-0.89035685,-0.828108023,0.999315912,0.703332296,0.736170993,0.087658036
0.128577068,-0.986410334,0.930229625,-0.833403451,-0.744692897,0.405312157,0.481896742,0.040324172,-0.704960604,-0.387200239
0.995488671,0.99557606,0.89866001,0.293191803,0.773524141,-0.625773941,-0.908376656,-0.517570561,-0.968711593,0.042492065
0.652419866,0.999995717,0.928881498,0.578379437,-0.430092445,-0.093059177,-0.638476707,-0.011346064,0.998413079,0.156334818
0.503323057,0.998654125,-0.978593905,-0.507502216,-0.481890621,-0.060198093,0.983249593,0.092589085,0.961934383,0.425924889
0.971197328,0.781951233,0.683258584,0.846307398,-0.117014364,0.346235714,-0.878879737,-0.633338301,-0.486144593,-0.476984086
0.728750062,-0.996489527,0.868044095,-0.408027662,-0.97234572,0.687154799,-0.951753259,-0.997924053,0.254098865,-0.32825096
-0.549121173,-0.850134421,-0.336559163,0.264976279,0.923287077,-0.394381547,0.98153882,-0.010362047,-0.8315439,0.998219232
-0.99999461,0.757067147,0.189442156,-0.724026146,0.179131922,0.300763106,0.518922458,-0.362147103,0.521264873,0.864487067
-0.471793777,0.08460734,0.905777534,0.058972314,0.998238538,0.762120143,-0.752248728,-0.957517996,0.730677158,-0.061547661
-0.685044115,-0.76878338,0.907296927,-0.660691776,0.539077916,-0.993372241,-0.706595399,-0.879415691,-0.715768596,0.941187537
0.62386971,0.770412915,0.109855277,0.999552375,0.578521795,0.738915266,-0.98425124,0.9916224,0.733518177,-0.998794467
0.818247044,-0.960825848,-0.947185917,-0.868774854,0.815863294,0.342886522,-0.384237858,0.961697783,-0.72823425,-0.970961856
0.971822464,-0.904302329,-0.650438095,-0.195982082,0.114823371,-0.977415297,-0.591989045,-0.93642322,-0.873330598,-0.759837323
0.94005364,0.584743885,-0.791779004,0.795448034,-0.691888528,0.806069397,-0.346457834,0.756161268,0.970181465,0.236643218
-0.807719903,-0.064820308,0.39946846,-0.968615178,-0.279017856,0.295412899,0.981124612,-0.756843667,-0.247214076,-0.414219229
-0.481327777,-0.333738174,-0.56145393,-0.146077479,0.102290898,-0.821523431,-0.792118157,0.202262711,-0.555246304,0.951944022
0.817471342,-0.517114267,0.397144264,-0.572431532,-0.261309738,0.891948233,-0.915093303,-0.976908137,0.9092427,-0.773870424
-0.236099287,-0.381721635,0.972409035,-0.959641176,-0.82209324,-0.26593918,-0.098735781,-0.72995289,-0.969855402,0.256505963
0.939096794,-0.365963332,-0.251234626,-0.931749241,-0.511048708,0.439906591,-0.999102052,-0.58619517,0.826579251,-0.071393896
0.494341342,0.567612381,-0.895908781,-0.203835608,-0.236881434,0.824261927,0.816011764,-0.990880048,0.982962437,0.95330517
-0.385887054,0.688089355,-0.510840616,-0.903591415,0.986322022,0.802084614,-0.824072639,-0.022254191,0.91213521,0.472376196
0.209790999,0.177821578,-0.994439337,0.921122096,0.234945922,-0.987759422,0.897201219,-0.212264772,-0.333625492,0.943138565
0.828232302,0.126491373,0.431959287,-0.124955456,0.999665037,-0.398120181,0.949349553,-0.997902942,0.833536627,0.986789287
0.996771798,-0.918496954,-0.48194187,0.974024734,0.010046215,0.175744679,0.949639382,0.999960511,-0.41365685,0.997594516
-0.977247275,-0.895671446,-0.092322083,-0.112415468,0.988372685,-0.53659611,0.95379986,-0.1707512,-0.975067383,0.720602567
-0.958661195,0.912083387,0.999841161,0.08912302,0.064471203,-0.904400347,0.756125068,-0.56283861,-0.522854668,-0.219924699
0.764566487,0.403670342,-0.990782924,-0.977621853,-0.9999527,-0.808052073,0.020726046,0.512751117,-0.156338016,0.384449175
-0.899734134,-0.41998973,0.611636916,0.971645891,-0.371805402,-0.180823221,0.337775121,-0.170011868,-0.582894396,0.943423416
0.350875908,0.720065491,-0.090460125,0.9826696,0.725502899,-0.330704187,-0.258843139,-0.315877162,0.940382712,0.846114121
0.7643583,0.907552385,-0.089353531,0.959380341,0.907193163,-0.090599774,-0.758671856,0.931107465,-0.017198287,0.838862344
-0.007828274,0.92050619,0.729158227,0.748235464,0.56838125,0.620333613,0.223251585,-0.801434303,-0.215797146,0.540194262
-0.585085242,-0.387624117,-0.312875815,-0.813497778,0.889383856,0.984557639,0.126027635,-0.920404929,-0.881202793,0.769617458
-0.498963381,0.743612066,-0.99611477,0.982837938,0.51652478,-0.868105002,-0.468280065,-0.406572607,0.571284548,0.913227373
0.138962566,0.999977757,-0.997252384,-0.250947873,-0.344023628,0.240017926,0.236971685,0.566016358,0.260291762,0.809381797
0.188860607,-0.793528836,-0.987983118,0.018867545,-0.907012712,-0.600608286,-0.936859365,-0.464191231,0.353650627,-0.723704138
0.970741271,-0.931744909,-0.26453519,0.482595643,0.190492544,-0.999272927,-0.974530901,-0.360291884,0.996458989,0.976681549
-0.107712554,-0.368188589,0.517912608,-0.998721564,-0.170093752,-0.920625017,0.719867027,-0.329459634,0.241439604,-0.603853863
0.999185575,0.997197826,0.790960828,0.411635645,0.598131785,-0.361719018,0.812538114,0.39574876,-0.774173107,-0.883645282
0.818740747,-0.879279456,0.087667333,0.910122962,0.999444311,-0.932087753,-0.937022506,0.083200709,0.701293348,0.495215278
-0.843080191,0.946710854,0.617086891,0.92917594,0.998205344,0.592174061,-0.999311843,0.704073299,0.107856414,-0.181301379
0.233753776,0.78946655,0.78268201,-0.934237416,0.948762419,0.630512393,-0.85112691,-0.99308714,-0.755161214,0.983842925
0.913574897,0.380838747,-0.175325822,0.135257921,0.81900152,-0.982674097,0.817109776,0.533077719,0.267336761,0.937749349
0.001064969,0.180328937,0.85619161,0.854627143,0.714477678,0.782511732,-0.832721368,0.059260101,0.94411153,-0.023396444
-0.588238348,0.878303619,0.856803054,-0.339611923,-0.308779025,-0.82567683,0.126952098,-0.78092156,-0.416996395,0.883283527
0.656530326,0.498349454,-0.851616724,0.670070546,0.722841402,0.37750109,-0.940094013,0.130489309,-0.39109336,0.199605649
0.476601151,0.946607862,0.504580801,-0.67073248,0.886722371,-0.08516129,-0.764962108,-0.878120598,0.538160068,0.490403333
0.25044227,0.153643517,0.727045261,-0.182525491,-0.94235824,-0.989198161,-0.14058178,0.098956772,-0.857182744,0.818104961
0.995303961,0.904703283,0.752117854,-0.98480772,0.645776985,0.69512628,-0.142270511,0.343065807,0.158301569,0.981396179
0.916269228,0.508537698,0.95130842,0.986055424,0.765130177,0.519743354,-0.554691306,-0.623467844,0.065394402,0.863996336
-0.184495875,0.847867385,0.959002156,-0.886056204,0.478914922,-0.794977879,0.264757102,-0.049519415,0.325749071,-0.139433591
-0.904724004,0.981966017,0.122740457,-0.448445217,0.833432277,0.457595298,0.364163023,-0.606561729,0.691083959,0.601868104
-0.251712715,-0.984531713,0.22236552,-0.964582261,-0.108753173,-0.14410278,0.981851597,0.862647234,0.595754435,-0.662648124
0.640883985,0.080472927,0.479570319,-0.906081556,0.410407682,0.401842982,-0.711542038,-0.129813652,0.918168671,-0.087294995
-0.65309383,0.96483011,0.960406003,-0.965677923,-0.80215756,0.045528023,0.361595001,0.673729021,-0.518680184,0.784892545
0.806152269,-0.79164013,-0.994681604,-0.872002508,0.0523327,-0.99632385,0.829650883,-0.2339254,0.448176832,0.784618926
0.464320393,-0.459588924,-0.888834549,-0.899779608,-0.039259796,0.64823928,0.958310926,-0.296531671,0.608116626,0.952319245
-0.641124173,0.23013846,-0.746116921,-0.303934059,-0.129749676,0.030918688,0.877202239,0.762877693,-0.606398467,0.216451495
0.989442008,-0.330378808,-0.339204536,-0.990175419,0.633763464,0.513182861,-0.955236078,-0.487897733,-0.900213925,-0.645845397
-0.71475314,0.942750447,-0.015803348,0.012110277,-0.639707451,-0.327106195,-0.902378939,0.108885966,0.98808556,0.999816249
0.998610151,0.441937095,0.928266368,0.998727365,0.744486782,0.719403281,-0.934912194,0.089074425,-0.952822338,0.795082751
-0.060195947,-0.907626177,-0.88743912,-0.961622688,-0.940072212,-0.919949917,-0.732531255,-0.471912493,-0.089584121,-0.367127666
0.983995716,0.984480139,0.093416093,0.988305832,0.700376673,-0.886602063,-0.74053894,-0.892465391,0.820922352,0.996723575
-0.596676941,0.678049712,-0.761150399,0.10737766,-0.960017201,0.932726976,0.287843472,-0.765428148,-0.582184387,0.431034214
0.336700441,0.682135661,-0.688784115,-0.726328584,-0.634606738,-0.553293393,-0.582219758,0.791264609,0.004878681,-0.855735203
0.518317465,0.620915413,0.945124075,0.966644434,0.932938254,0.203305616,-0.480203332,-0.391316622,-0.830052154,0.979966407
-0.824434671,0.744807234,-0.938414274,0.505698398,-0.655848161,0.255633845,-0.677137811,-0.836194082,-0.669380191,-0.458552385
0.119508084,0.960047175,0.994566086,0.813526189,0.641004154,0.071385913,-0.686012998,0.424606678,-0.515870039,-0.280847968
0.020117601,0.991454919,0.853685222,-0.599781897,0.600417345,0.338196028,0.05303635,0.855552228,0.304871948,-0.021841051
-0.893498962,0.68666709,0.709100856,-0.817516379,0.866327955,-0.974177491,-0.609389252,-0.85941313,0.999573417,0.96441403
-0.891548011,-0.998817581,-0.033161653,0.851566854,-0.85218583,0.561264647,0.234135502,-0.389228661,-0.10605113,0.740214194
-0.723274672,0.600667935,-0.042392937,-0.999998153,0.520146041,0.992859753,0.777652596,0.829491109,-0.018846894,-0.492688153
0.059292108,0.701204488,-0.975795911,0.580389705,-0.576080607,-0.943539731,-0.219189567,-0.601489565,0.734018157,-0.823123933
-0.270778442,0.96828605,0.77011224,0.511403422,0.531352457,0.706100551,-0.616790636,-0.853872993,-0.44541752,-0.985227328
-0.832955306,0.4933894,-0.482087415,-0.983396026,-0.233066646,-0.164406724,0.633612095,-0.989133792,0.758560126,0.314692339
-0.798726224,-0.462988803,0.999912187,-0.019125404,-0.923683192,0.509124711,-0.971761782,0.325817187,-0.857958326,0.638911442
-0.639303303,-0.493705005,0.377833155,-0.978273627,-0.992946002,-0.95415367,0.999094859,-0.556368711,-0.125728789,-0.640037026
0.819825484,0.066159594,-0.996181109,-0.976873446,-0.819794984,0.991948639,0.96411341,-0.767494568,0.547797519,0.818692997
-0.484945976,0.009559585,0.918169547,0.889047611,-0.713173398,-0.671811319,0.453239208,-0.811038152,0.170061724,-0.576389531
0.738143911,0.997755641,0.55811967,0.822630803,0.792801653,0.602082322,0.943933878,-0.353201129,0.574756702,0.191167851
0.272830563,0.874858958,-0.80088538,-0.690408533,0.939627454,-0.091007555,-0.288698355,-0.661482101,0.168897262,0.999953764
-0.625903654,0.80784832,-0.121747008,-0.154097243,0.286123271,0.26707375,-0.261383781,0.631566826,0.91411419,-0.861910515
-0.817211998,0.297782783,0.234066679,0.999774034,0.330556296,0.930424876,0.359911765,-0.436154193,0.976731227,0.958965195
-0.495411015,0.932106394,0.390273146,-0.414715383,0.118110537,-0.973221304,0.90266533,-0.459423743,-0.948232517,0.469143388
-0.758172174,-0.240801724,-0.07173327,-0.443116643,0.97864695,-0.636282839,-0.636748453,0.541742257,-0.283729614,-0.363550861
0.802616219,0.688900471,0.723188022,0.949534891,0.917591712,0.908869346,-0.984974878,-0.140937308,0.975814231,0.259498081
0.97178674,-0.976914567,-0.366529596,-0.908127308,0.90712451,0.804115369,-0.984581683,0.061686556,-0.901478577,0.295076054
0.209288859,0.975516493,0.25918616,0.916072694,0.685386223,-0.531637485,0.883796383,-0.994292762,0.764484353,-0.102621512
-0.905386954,-0.607397424,0.516962463,-0.994418744,-0.794130251,0.803164286,-0.956250205,0.68237101,-0.999999968,0.62539857
0.245170412,0.753065937,0.950714302,0.67372074,0.814103087,-0.949338184,0.315743606,-0.942625319,0.955477507,0.942152059
0.949661436,0.958147714,0.316503274,0.355047697,-0.086093914,-0.068567247,-0.285336137,0.822966787,0.999878456,0.768855433
-0.190478569,-0.234370993,0.359151931,-0.175588533,-0.401892538,0.838610589,-0.930666961,0.82149373,0.990604634,0.861415905
0.548956991,-0.622297911,-0.302460791,-0.720840902,-0.989285897,-0.896371551,0.213236646,-0.999503277,0.552577022,-0.998717819
0.993754603,0.524690356,0.914717553,0.953902276,0.986565094,-0.9987231,0.44124154,-0.99726857,0.967116949,0.999038622
0.883537592,0.192687911,-0.562298585,0.565153476,0.002748841,-0.390413043,0.521598635,-0.238437917,0.507526134,0.646872358
-0.979232485,-0.467113161,-0.992045902,-0.51652725,-0.579047869,0.934109141,-0.136899935,-0.999897906,-0.059573436,-0.96818708
0.446593427,-0.986379437,-0.994735513,0.64218194,-0.986466545,-0.786433989,-0.868422248,0.450427195,0.99351808,-0.999485418
0.903252162,-0.964648028,0.942060352,0.769918275,-0.696731566,-0.960797839,0.996758748,0.457928954,-0.072173962,0.321450743
0.137790618,-0.270438452,0.753812546,0.975579157,0.586315909,-0.97964057,-0.902627359,0.071508066,0.714717744,0.828758028
-0.236638933,-0.999993663,0.207561879,0.883343457,0.722276085,-0.816089759,0.789785861,-0.863631779,0.706751207,0.383664229
-0.910755618,0.697585062,-0.823519943,0.71824622,0.892405751,-0.833980575,-0.748481494,0.388967466,0.597070093,-0.986541152
-0.859505806,-0.605787375,0.997623777,0.704994304,0.947487773,0.788425245,-0.913438757,-0.459963319,0.999811181,0.185810885
-0.998892912,-0.481285165,0.984635937,-0.499549098,0.997711355,-0.669674839,0.832506189,-0.977416391,0.562406891,0.823865828
0.213144073,-0.928885365,-0.901175901,-0.631023411,0.943540691,-0.842702027,-0.040551946,0.538286126,0.962575621,-0.938116223
-0.944249433,0.270382322,0.995124286,0.958433503,0.937210205,-0.586400445,0.116624406,-0.838571688,0.536449836,-0.562647503
-0.612834198,0.297209465,0.942973619,0.135651272,0.998822302,-0.671365465,-0.591531891,-0.232462209,0.510218574,0.999747839
0.536463452,0.951123146,0.989712396,0.984099637,0.661079373,0.848998893,0.954588161,-0.651191226,0.993628882,0.905416973
0.797886016,-0.941963717,0.93605986,-0.478488971,0.271114879,0.00635448,-0.329486565,-0.42667871,0.997720732,-0.926600266
0.855574848,-0.132792686,0.705870793,0.768215974,0.37047618,-0.99959657,-0.982064104,-0.517178201,0.563347732,0.025527164
-0.865866855,0.809617242,0.091471521,0.191110847,0.227539368,0.042001697,-0.951444295,-0.964414972,0.998371114,-0.623298003
-0.927860391,0.754755503,0.997660645,0.987882582,0.081774643,-0.662758285,0.980149916,-0.917940818,0.695341761,-0.809690528
-0.959705576,-0.09708374,-0.002181144,-0.456121132,0.932563174,-0.815986,0.869383214,0.598647137,0.992167668,-0.445012811
0.653646255,-0.985396177,0.875041423,-0.738122997,-0.958829888,0.990077497,0.170711473,-0.125519603,-0.998981943,-0.538623373
-0.686942683,0.986871441,-0.942053573,0.338281479,0.673081541,-0.148369557,-0.133259528,-0.84038582,-0.981218129,0.995366276
0.09436919,0.47169261,-0.457202064,-0.316380256,-0.307145183,-0.268584306,0.707757889,0.006737957,0.892688138,0.951293001
0.115984398,0.911403007,0.398027905,0.959067269,0.724008843,0.232571202,-0.484931926,-0.266653661,0.926999701,0.760075057
0.875687368,0.496736173,-0.058804888,0.731273158,0.296125189,0.984710006,-0.532438182,-0.824411005,-0.300268357,-0.737121037
-0.489920044,-0.957390461,-0.468033799,0.161313602,0.560540289,0.045655324,-0.766368567,0.108418177,0.996872839,-0.997611057
0.482115016,0.022890311,0.530187354,-0.32339301,0.927254508,-0.372729022,-0.094783377,-0.945127453,0.511130023,0.982686189
0.936003051,-0.274260178,0.851377518,-0.999915851,-0.870618901,-0.831975097,-0.123226926,0.205387344,-0.831949322,0.498296274
0.945648387,0.809059094,-0.105035918,0.971446089,0.361975945,-0.998767381,-0.130980271,-0.999923402,0.020069562,-0.021638988
-0.606515939,0.156647929,0.938061204,-0.014926391,-0.911379654,0.601183041,-0.011333414,0.3316048,-0.983067615,0.976350406
0.434293913,-0.863203259,0.979102458,-0.378094119,0.582001764,-0.999944916,-0.999996116,0.887743126,0.840233671,-0.431498352
0.99990518,0.986012922,0.726450512,0.980114038,0.79169762,0.69889222,-0.616363043,0.786801434,-0.146344255,-0.08184713
0.870979279,-0.591512715,0.171184525,-0.178446209,0.265737374,-0.756436481,-0.941904895,-0.615878451,-0.189267587,0.336748427
0.224748912,-0.28996719,0.595551403,-0.025666936,0.918463713,0.98170989,-0.316980587,-0.696397558,0.998753028,-0.246554881
0.154339172,0.714447607,0.999571582,0.70835076,0.825389802,-0.271988324,-0.994295153,-0.765267424,0.896101584,-0.194029002
0.813250862,0.038148967,-0.997843628,0.981660303,0.775534679,-0.677921027,0.845603143,-0.287038306,0.923258228,-0.997103149
-0.466470351,0.723835713,-0.878241674,-0.061280874,0.120775778,-0.8045335,0.841789075,0.987525691,0.540336716,0.924683093
0.928818831,0.980635155,-0.562367788,0.958368327,-0.020249138,0.986972266,-0.651308774,0.081426256,0.827025178,-0.488042104
0.999774006,0.267935876,0.787457895,0.090752106,0.63318263,0.876699226,0.053903601,-0.370844349,-0.729214518,-0.029962056
0.290611618,-0.52200129,0.80472963,-0.571204363,-0.953266959,-0.486104762,-0.297164819,-0.730276465,-0.904370255,0.08646763
0.422400595,-0.083418511,0.591520456,-0.572887107,0.344983484,-0.920208356,0.744119805,-0.062561023,0.280841676,0.894577839
0.770831269,0.726431355,0.772958654,0.328599866,0.170790272,0.919000822,-0.959346024,-0.017739972,-0.718436506,0.152056334
-0.744493113,0.452165836,-0.429950849,0.082656592,-0.277160557,-0.698631371,-0.074839158,-0.821190835,-0.930623635,0.221296083
0.695872218,0.076266877,0.963298402,-0.342272548,0.899391041,-0.91291105,-0.809000198,-0.958161458,0.994614581,0.848406661
0.052459921,0.879700177,0.999810866,0.988045897,0.941624947,-0.996970876,0.958100193,-0.720049082,-0.218006291,-0.475334934
0.978242288,0.62197052,-0.740159948,0.071502927,-0.659598187,-0.890148904,-0.534154844,-0.759412174,0.319570396,0.634463588
0.902435111,-0.829017304,0.626269176,-0.723245724,-0.964751038,-0.991948008,-0.998937443,-0.886971743,-0.292954333,-0.975600072
-0.53165648,0.762308416,-0.686741811,0.839345422,0.791379941,0.540529097,-0.61844213,-0.932111421,0.98299497,0.989951918
0.397130372,0.686107991,-0.105643075,-0.875927802,-0.42875704,-0.86370551,-0.315204892,-0.965157364,-0.899701506,0.006908355
0.881728973,0.094154206,0.574754086,-0.884454806,0.591952107,0.526707918,-0.935149877,-0.034466352,0.78326196,-0.83290612
0.906182514,0.993080962,0.551886094,-0.999120003,0.816070899,0.525309497,-0.998027049,-0.248534954,-0.974293976,0.795007651
-0.937641577,0.883289456,0.964766867,-0.312028675,0.933869261,0.400574562,0.913843526,-0.009711825,0.996104008,-0.637772535
0.606009413,0.99317676,0.485091182,-0.865987289,0.99459189,-0.122096584,0.361405523,-0.456507545,0.230517999,0.294575166
-0.813956416,-0.688327586,-0.981116751,-0.995671516,0.753575106,-0.957440949,-0.958220883,0.182715818,-0.957427856,0.676403005
0.568020803,-0.483199908,0.723699078,0.480714558,-0.999688,-0.104268197,-0.998379119,-0.918522832,-0.880410491,-0.109179205
-0.153991218,-0.917396772,-0.477746638,0.626830644,-0.368866795,0.659566226,0.407160709,-0.011676428,0.632658474,0.904135583
0.886322585,0.679631929,0.932719363,0.464164632,0.926769147,-0.988060476,-0.617342876,-0.925222769,0.94676751,-0.281982237
0.929066474,-0.20058664,-0.100026948,-0.444477196,-0.127432329,0.490723898,-0.738180617,-0.76749425,0.939470916,-0.987988986
0.997361882,-0.625140825,-0.76923676,-0.536929207,0.618713463,-0.438111013,0.993958374,-0.148725038,-0.405493626,0.703292587
0.692074758,-0.973817985,0.998564259,0.419799193,0.956982563,0.339528639,-0.950043766,-0.95204912,0.631117484,0.973959023
